Current Density (mA/cm^2),Cell Voltage (V),Temperature (°C),Energy Input (kWh/kg),Catalyst Cost (gm/kg),Faradaic Efficiency (%),Province,CO2 Emissions (kg CO2/kg Ethanol),Energy Cost ($/kg Ethanol)
238.70490552735347,3.261995156899565,31.635403863726268,34.09198989873538,48.244490386047836,66.56839637496593,Ontario,1.0227596969620614,4.261498737341922
262.0629370664616,3.0931107035465217,38.75470411172699,33.4649257924696,55.278409008895366,49.16898327287872,Yukon,2.677194063397568,4.852414239908092
260.410428993181,3.2513832424858222,46.31512312014004,34.06421903521135,43.48608934966445,41.248324269464106,Nunavut,28.613943989577535,12.774082138204257
236.01812492936824,2.935121346968421,38.66397431159238,32.626267430299436,59.0209619815875,53.94361313989058,Prince Edward Island,9.787880229089831,5.481212928290305
249.0701928768431,3.2187927192647656,48.47426054261271,31.86428230344515,38.73007173159578,49.338142358015965,Prince Edward Island,9.559284691033545,5.353199426978786
251.859483346759,3.2088699567448944,40.97294023393301,29.604556109237492,40.64167968045787,57.0785949045659,British Columbia,0.44406834163856235,3.670964957545449
247.34101059552265,3.119152315901348,37.24271008976701,,52.13841408392063,56.326192326053196,Alberta,,
239.82325250952587,2.6705908967197987,40.22372704297453,29.89744252490183,,60.54798239316851,Quebec,0.05082565229233311,2.1825133043178333
234.60730503725358,3.134703340348156,44.82879353968711,33.46264051694825,,57.147389680309416,Nunavut,28.108618034236528,12.548490193855592
230.3612882324145,3.044340448426175,44.94507293990338,30.967504793232774,,,British Columbia,0.4645125718984916,3.8399705943608637
245.0614586741699,3.577389275314137,43.583375881879846,32.59936289605004,58.888188224591765,55.20027894347829,Alberta,17.603655963867023,5.444093603640357
253.0131515412297,3.117771206046779,31.799444374138773,32.5218229765747,55.384747128429055,59.761816901905405,Newfoundland and Labrador,0.5528709906017699,4.488011570767308
280.93150686322144,2.86134382717288,38.93098454530349,28.544811781609845,43.7031160874622,60.28318785361928,Nova Scotia,19.695920129310792,4.281721767241477
216.0915673860928,3.149837818259872,41.07131879502855,29.116753385438667,37.256560886916574,54.951179343371194,Quebec,0.04949848075524573,2.1255229971370224
266.51847689271284,2.8949630158002395,41.173607205593186,34.24204248617064,51.49697247643081,,Newfoundland and Labrador,0.5821147222649009,4.725401863091548
289.40925539122713,3.002426709896882,41.16613661548905,33.13750562252695,53.066736993272805,63.74922387935881,British Columbia,0.49706258433790423,4.109050697193342
210.0928235116689,2.700756910797796,,35.76201952062205,50.22439272716868,53.300598328104975,Saskatchewan,26.106274250054096,6.508687552753212
286.7536571691109,3.1618397135444622,38.79496845555322,34.01056909018058,48.60731634830189,59.4653992146909,Quebec,0.05781796745330699,2.482771543583182
282.6327373704064,2.726694916095646,34.81621607796987,31.940339461442363,48.22769654533987,61.472510777379576,British Columbia,0.4791050919216354,3.960602093218853
252.37908819846302,3.065666461098259,37.92326822164388,28.909174064154175,44.480256605779786,61.377129216008484,New Brunswick,8.672752219246252,3.6714651061475805
245.74645007936067,2.9287861537433626,38.14217216626515,34.58591780762506,41.40938435851491,60.21110789555458,Quebec,0.058796060272962594,2.524771999956629
,2.968466469261136,39.49965536943801,35.85607485817276,44.994413095808675,58.41674826730509,Quebec,0.06095532725889369,2.6174934646466115
243.09228198474472,3.0973491339604036,47.54840217853505,28.990424417450775,46.34119077546721,54.4486905082319,Newfoundland and Labrador,0.49283721509666323,4.0006785696082074
245.19917443528695,2.751666115607721,,33.277218010646074,66.73501560505787,58.85862354052767,Nova Scotia,22.961280427345788,4.9915827015969105
242.73810793166288,3.224328790341436,35.92837903063105,32.56688810252006,50.88808868022554,,Northwest Territories,5.536370977428411,12.603385695675264
,2.9272938640406725,47.64168754758393,28.629254634385926,48.392276690794105,60.19696485842571,British Columbia,0.4294388195157889,3.5500275746638548
295.13802833546185,3.261689511524511,31.685105228346714,30.45889714861285,51.03864758729458,48.60091263154757,British Columbia,0.4568834572291927,3.776903246427993
248.74001806593955,2.783990607243921,,33.74363290951809,54.03722395441745,54.88177747235875,New Brunswick,10.123089872855427,4.285441379508797
242.41000589487803,3.032317675392839,43.164398684848656,35.936063679533625,50.13993789098863,51.531618201197915,Yukon,2.87488509436269,5.210729233532375
257.1381109783724,2.9884314085012975,29.72776477271224,33.199612835199325,50.57245299582789,46.29889417188158,British Columbia,0.4979941925279899,4.116751991564716
277.9339972819702,3.237738138998873,36.05679985043483,33.11835734130547,,,Prince Edward Island,9.93550720239164,5.563884033339319
238.37659021533855,3.2789240718844064,38.14811423258808,32.799612114661244,61.74587414186279,45.657107778407244,Newfoundland and Labrador,0.5575934059492412,4.526346471823252
269.92962977633897,3.231462252018903,36.75278865399692,34.26311191114998,47.731743190439154,52.29148801846873,Quebec,0.05824729024895496,2.501207169513948
256.3796375198614,3.1731673641628313,35.73015188297664,32.048024894191826,41.04536000574382,55.886798633346366,Alberta,17.305933442863587,5.352020157330036
242.4274538607488,2.8674757157149133,40.55686511253213,33.46689721435048,,60.24544514491754,Northwest Territories,5.689372526439582,12.951689221953636
262.3175441002586,3.012032276516798,40.284422193187936,36.20651722378524,46.167372247812295,52.7470914427422,Quebec,0.061551079280434906,2.6430757573363226
281.49519942435194,,36.89174462563721,30.830141786756737,49.772550710611654,45.56457384181344,Quebec,0.05241124103748645,2.2506003504332415
255.71913614425364,2.8919862543444297,33.43299486039972,33.27562697768779,48.06797406105591,,Alberta,17.96883856795141,5.5570297052738615
266.9700813512686,2.979716951637854,,32.53239746930428,58.79017248956137,60.12819943107346,Quebec,0.05530507569781727,2.3748650152592123
,2.5214774391477213,37.563909259055066,32.24026448898477,48.7111256108568,45.72516955084242,Ontario,0.9672079346695431,4.030033061123096
318.5406141802399,2.781916095098751,41.2575779059828,32.102202595589745,,50.83829138755023,New Brunswick,9.630660778676923,4.0769797296398975
256.7300305356747,2.944690793437589,37.50063650811977,32.78792818392013,42.31291905123509,54.00009236613498,Yukon,2.6230342547136103,4.7542495866684185
297.5140983769421,3.023013768064195,38.56069788277917,32.6770263735185,45.85465886143754,46.52055817618843,Prince Edward Island,9.80310791205555,5.489740430751109
279.2448536793636,3.0968354341196145,44.03185680198858,31.8829519944324,37.21023186601993,51.18556086837357,Prince Edward Island,9.56488559832972,5.356335935064643
253.08940594817153,2.5718202104840255,46.91436680910985,34.07784638802903,54.39182955996385,61.835495472414195,Nunavut,28.625390965944383,12.779192395510886
240.76045133749258,3.4443031305145686,41.22342320175022,32.29472127699443,58.059581180453094,58.41591354841379,Nova Scotia,22.283357681126155,4.844208191549164
250.87942688069134,2.950311057719854,33.356040707212514,31.819188764032127,46.49425936060601,49.16706888831991,Saskatchewan,23.22800779774345,5.791092355053847
265.264881769114,2.943862225555567,33.694209822749805,31.418056137316874,53.12739724550139,58.904291182061144,Nunavut,26.391167155346174,11.781771051493827
261.19011450550386,2.7918663136475192,45.46081806588697,34.45872264099624,58.58608511014356,56.28949599460024,Ontario,1.0337616792298872,4.30734033012453
232.69311484895053,2.7150817493393653,41.11405177634648,30.043104016598324,56.56930892240778,63.793724942504994,Saskatchewan,21.931465932116776,5.4678449310208945
258.29806423958445,3.191904155956176,38.734703717290515,33.43789681645489,51.452086038028305,55.449390401312606,New Brunswick,10.031369044936467,4.246612895689771
234.5172127308358,3.0932238011973348,44.8552736148828,33.90061995301316,52.41707634613206,50.5026137656156,British Columbia,0.5085092992951974,4.203676874173632
281.58827835517565,3.0229606238420224,51.07376123236483,28.233801653074977,48.25767920284824,48.65954527742001,British Columbia,0.4235070247961246,3.500991404981297
227.464783542497,3.031411788760564,37.45533125969873,31.381510345300416,43.48620932280721,56.632175943446995,Yukon,2.5105208276240334,4.55031900006856
224.2210862343067,3.059948407210922,,34.9114132858462,57.62005437406857,54.52803510216374,Newfoundland and Labrador,0.5934940258593855,4.817775033446776
255.7723163561871,3.102905932501004,43.8216000655926,37.080747458289814,52.975912096377726,57.18629223044269,Yukon,2.966459796663185,5.376708381452023
240.56343352438827,2.8832906440230324,33.20118803417094,31.471721689345596,51.02676426090191,51.27241363771389,Ontario,0.9441516506803679,3.9339652111681995
258.48244180345625,3.1221843931913678,40.084212989472256,31.204849168100857,36.05421821323087,58.321880409852334,Ontario,0.9361454750430257,3.900606146012607
278.3045820345528,2.985584678853032,41.07339640295274,31.558813391282563,41.69401445695134,60.88948197183145,New Brunswick,9.46764401738477,4.007969300692886
286.31908751744817,2.737157710621747,43.39070619375342,34.1769588186336,52.59417723550689,56.023369326736926,Prince Edward Island,10.25308764559008,5.741729081530445
222.13205564914236,3.103712589390434,40.23672478722556,33.17927283564219,42.9215127940386,59.981649131306405,New Brunswick,9.953781850692655,4.213767650126558
,,37.58539250079436,33.39111097324624,49.78461429302542,56.49389673453216,New Brunswick,10.017333291973872,4.2406710936022725
265.4033946887451,2.7676246407793066,36.29987480650457,34.59806911056022,48.42805286507616,56.09307787041759,Yukon,2.7678455288448176,5.016720021031231
272.3992095881642,3.1829401801295942,37.15306537761579,36.25151632237864,44.1839708279982,52.46693206700462,Yukon,2.9001213057902913,5.256469866744903
219.74842090636452,2.849436926947847,38.22393704341234,29.146107639951552,47.478723604900544,61.03868794543785,Prince Edward Island,8.743832291985465,4.896546083511861
241.1401429671429,2.7856068641231944,40.32791597774879,34.29744843655455,59.805932971326534,52.04198601964719,Nunavut,28.809856686705825,12.861543163707957
288.5079455115633,2.8850089572103417,47.20707887459035,35.308750557638575,50.55378275455373,56.13548238416555,Nova Scotia,24.363037884770616,5.296312583645786
242.37371625396258,2.826632226463715,48.64173491076249,34.20449274993995,49.186669302204585,50.17883296322789,British Columbia,0.5130673912490993,4.241357100992554
,3.473011288644508,47.27301149108995,32.26022116980179,,59.20173384312379,Northwest Territories,5.484237598866304,12.484705592713292
277.8218773807001,3.0000484348986314,35.54333988077109,35.42565701819585,46.28179763400967,54.03817870401991,Ontario,1.0627697105458755,4.428207127274481
273.36519366420373,3.1284278113583843,51.01233637278739,32.1239293666645,46.66622113007179,57.573920038706596,Yukon,2.56991434933316,4.6579697581663515
248.59930010498317,3.2356113444364727,,33.45438289149875,40.7219862731655,48.67686623537558,Alberta,18.06536676140933,5.586881942880292
,3.0397136453841638,,30.6750289725179,56.63386083980116,50.24424127795611,Newfoundland and Labrador,0.5214754925328043,4.23315399820747
245.3017846895011,3.2513310309115218,38.57589326345073,32.64996845596111,51.249638544659106,51.16365007093792,Newfoundland and Labrador,0.5550494637513389,4.505695646922633
212.54104163896926,3.160481772418305,44.07093602350478,35.527937415798206,,56.27056083807087,Saskatchewan,25.93539431353269,6.466084609675273
203.9471498840868,3.1152660962319625,40.34274449972536,35.152741388580864,42.3689958549524,55.6353255576877,Yukon,2.8122193110864693,5.097147501344225
244.32072112819765,3.033116666594742,36.01683750484006,34.117645494005444,,53.55361101438761,Alberta,18.42352856676294,5.697646797498909
259.3475946847381,3.217118805428609,39.84532303318,37.92231298556466,57.376561019649095,51.38830506485851,Newfoundland and Labrador,0.6446793207545992,5.233279192007924
234.05776215150786,2.5757454698696662,40.67950946124007,34.73954701391169,45.677882366908996,48.44600307582064,Manitoba,0.06947909402782337,3.3349965133355224
262.02904549205846,2.984677213862342,40.003683404908834,32.100855311516085,44.77537785356539,58.16058440487244,British Columbia,0.4815128296727413,3.9805060586279946
229.90951770095202,2.951376940905673,37.98216840389371,33.630950665985274,39.47555929194723,49.90747776954827,Quebec,0.05717261613217496,2.4550593986169247
266.07674746002607,,36.820187807281584,33.37208361425466,44.33051939576831,57.043147514021086,Newfoundland and Labrador,0.5673254214423293,4.605347538767144
276.9959981983689,3.2263491849984045,39.14686440995713,31.692466171348777,52.567574363226875,47.47352976328687,Newfoundland and Labrador,0.5387719249129292,4.373560331646131
259.5739491283533,2.9765672615454255,41.4806980371778,33.09591053612799,48.10416650229325,55.30000804127091,Northwest Territories,5.6263047911417585,12.808117377481532
225.7669063264379,2.831635523801233,44.673160738092655,33.314772461702454,54.30309254953449,61.20613462560058,Nova Scotia,22.98719299857469,4.997215869255368
233.92002338140085,2.540757856878614,48.782485032703605,34.982764950794035,44.34731959836164,57.11012918362817,New Brunswick,10.49482948523821,4.442811148750843
246.9331595422808,2.9745378782150973,43.53923285085568,35.56485981104709,55.23077507503719,55.42138764480694,British Columbia,0.5334728971657063,4.410042616569839
259.25413389470043,3.193874211489086,41.68574079846618,30.480297904023892,43.41421407335258,60.14289683183246,Newfoundland and Labrador,0.5181650643684063,4.206281110755297
250.46317487497814,2.977368860189493,40.29396164717551,33.88075927660081,,51.87372331753522,Northwest Territories,5.759729077022139,13.111853840044516
223.1812314906008,3.043232042375429,39.958318298008926,33.52603984763647,47.771334920676665,51.49152198756062,Ontario,1.005781195429094,4.190754980954559
273.5513826965227,2.9834980952129624,38.288152367880826,35.342511459457604,51.399027484121206,56.694312486105304,British Columbia,0.530137671891864,4.382471420972743
282.5344776738085,3.1316538667070093,42.013196205461746,31.82141902281238,53.13302604309437,52.95313193596291,Prince Edward Island,9.546425706843713,5.3459983958324795
258.6878965787659,3.062174905502837,30.370491443831362,32.40718874511201,41.065247030680084,51.374400964720344,Nunavut,27.222038545894087,12.152695779417003
252.03654414265145,2.9917603510197837,44.06348400094249,33.54076956276797,45.21581416014112,48.36253911911815,Newfoundland and Labrador,0.5701930825670556,4.62862619966198
225.71589107031832,2.705953526507302,38.26323749712494,33.61101088003513,51.761044692383294,49.70959527302814,Nova Scotia,23.191597507224238,5.041651632005269
202.7900581713496,2.834841473706343,35.51414733845481,34.430526434010844,46.66299791384615,59.26279919189727,Ontario,1.0329157930203252,4.3038158042513555
252.6254616920961,3.026053483252034,38.04731364633994,35.18703004444609,,59.11441508609434,Newfoundland and Labrador,0.5981795107555835,4.85581014613356
258.34089246764455,3.228246130438504,36.29715507640019,32.571779826105306,49.28834309991053,67.77560660446187,Newfoundland and Labrador,0.5537202570437902,4.494905616002533
281.6985666239245,2.9959789775229715,52.31952251151044,31.208810930941922,40.88789709273652,60.42700736856469,Manitoba,0.06241762186188385,2.9960458493704247
265.71265208296427,3.0301996375355356,37.969355337102904,31.112264790394324,43.68732354557,56.78521985170545,Manitoba,0.06222452958078865,2.986777419877855
282.5671416105185,2.904968668610296,40.98851797244219,35.77424066719588,50.12278923293633,59.62608299650013,Yukon,2.8619392533756707,5.187264896743403
261.8517180855032,3.0032610287938377,35.87962291556224,31.03157719484662,51.03913406094801,49.66447275905719,Prince Edward Island,9.309473158453985,5.213304968734232
274.86068159236333,3.058112613206301,44.69120021100993,34.998096867861655,60.37869597848888,57.69833196073451,Northwest Territories,5.949676467536482,13.54426348786246
228.12193626639595,3.1460539207816223,33.936540555522,28.81663322405058,46.4786361032135,54.33250893556932,British Columbia,0.4322494983607587,3.573262519782272
264.16616402150265,2.6619132908467282,44.9736853787623,34.25207538461684,50.11051034308522,66.28749540181862,Newfoundland and Labrador,0.5822852815384862,4.726786403077124
245.6470065383011,2.8089457906265913,41.69002488499582,32.782297355871854,46.34681653181789,61.16494264558837,Northwest Territories,5.572990550498216,12.686749076722409
254.36868375263032,3.0200505535260818,41.6885142610541,34.59283754058969,,59.50580257532866,Saskatchewan,25.252771404630476,6.295896432387324
265.33385091267564,3.130468478313649,42.838811376461905,32.533093861723415,60.7544996369287,50.39026498217621,Newfoundland and Labrador,0.553062595649298,4.489566952917832
243.6923583235323,2.7799558033145244,38.65744434237614,32.775158281680426,54.4465070528102,71.84610316997694,Ontario,0.9832547484504127,4.096894785210053
223.11361686718104,2.6535325589146086,43.42030274580719,33.41208138624233,50.98315542802639,54.034146169701636,Manitoba,0.06682416277248465,3.2075598130792633
247.90673047080614,3.2059948992398817,38.453082747775404,30.749045703926193,45.79175332799189,51.94987193948209,British Columbia,0.4612356855588929,3.812881667286848
232.05852576469945,3.0011887554506345,36.922504299500645,33.288491566076104,44.329654139016796,59.659731103039974,Yukon,2.6630793252860885,4.826831277081035
,3.0039293948303802,35.54725359638565,33.12771163106693,,47.651456369637316,New Brunswick,9.938313489320079,4.2072193771455
271.1118171468585,2.9666496271713227,,36.32910892891167,51.68284923225634,50.40254860294191,Nova Scotia,25.067085160949052,5.449366339336751
262.9118032226294,2.6884787737783564,45.798821163467636,34.782786327903494,41.366275002519885,51.151583475974086,Saskatchewan,25.39143401936955,6.330467111678436
278.30268441709205,3.1964571571393376,50.60600350062831,34.601537618467816,,56.41970321294559,New Brunswick,10.380461285540344,4.394395277545413
256.8608421130777,3.2416988410381853,38.69386829605418,33.476742989070914,43.44322112163134,56.50715076465704,Saskatchewan,24.438022382021767,6.092767224010906
251.67558100279015,3.1469597737481636,37.77173467490122,34.66491063104851,55.60105340060252,51.949259512300415,Newfoundland and Labrador,0.5893034807278247,4.783757667084695
264.4628947527765,2.747852057105569,37.19996692358732,29.813430009862145,42.169226326945946,53.73742544382591,Alberta,16.09925220532556,4.978842811646978
259.42920438463193,2.898295830017079,32.31114994881159,34.82059064414855,47.7720403204148,39.764849679168606,New Brunswick,10.446177193244566,4.422215011806866
234.3613468377942,2.600021016722466,41.712319933001915,31.388801588854776,53.59347193341354,54.246401933642915,Northwest Territories,5.336096270105312,12.147466214886798
266.9343648497804,3.1710666730957056,,30.460053718030565,46.639775881097364,55.68212250329453,Quebec,0.05178209132065196,2.223583921416231
201.35109537964752,3.3572588860553942,38.01998801714958,32.76958239396875,49.42833269891593,60.37487604964832,Quebec,0.05570829006974687,2.3921795147597185
278.62261075792105,2.8351750747409423,46.27812514529472,34.14112298276916,49.460626085954374,54.86933566583526,New Brunswick,10.242336894830748,4.335922618811684
266.689237822311,3.2967379552344,35.577684837416754,38.425539682508635,47.49083063886969,58.473856373851305,Prince Edward Island,11.52766190475259,6.455490666661451
224.79364532913473,3.050355890469462,34.82338936639106,28.952315137241495,56.67056388188851,53.744202644191134,Ontario,0.8685694541172448,3.619039392155187
263.19082863750606,2.871461918221414,44.09969204899879,31.82652405964166,54.685933599673604,65.3527599224312,Alberta,17.1863229922065,5.315029517960157
265.1076296078607,2.723949939243238,44.94218288272868,33.263759330933404,37.607699484773306,55.43411923631888,Quebec,0.056548390862586784,2.4282544311581384
262.1987804130704,2.7680217450228457,37.33826703734294,31.86651139478391,56.33908477416872,55.31587206649654,Yukon,2.5493209115827127,4.620644152243667
257.13242611409987,2.953361413436837,24.302324263798575,38.18317110331674,47.10074532076436,50.43833300874469,Saskatchewan,27.873714905421217,6.949337140803646
225.2283195147983,2.9407642064454276,38.79021325375013,34.047867366103354,59.76337993415354,59.68092408102578,Prince Edward Island,10.214360209831005,5.720041717505364
274.8591188181398,2.737075350349744,36.53194476195879,32.613725601071756,45.660629257048406,57.11137706187193,New Brunswick,9.784117680321527,4.141943151336113
224.3945648446977,3.2380514736999055,50.727071099855955,30.510533441536914,46.21721902354906,60.92943538673501,Ontario,0.9153160032461074,3.8138166801921143
240.04862403252153,3.248114020635096,46.84649288743693,31.792065927511103,48.42910589844677,52.737143373713536,Manitoba,0.06358413185502221,3.052038329041066
218.0806500153969,2.729903421318588,38.48676769543016,34.46338143078999,54.42106954899717,,Manitoba,0.06892676286157998,3.308484617355839
254.12473526805758,3.1161215179769264,40.426078591476106,31.81371340835015,48.13544904688357,62.54310561822183,Newfoundland and Labrador,0.5408331279419526,4.390292450352321
242.9591509788402,3.1213274488186515,43.731276640530204,34.381629016098245,50.8625834679959,65.09514454021364,Ontario,1.0314488704829472,4.297703627012281
223.45324878830277,3.2778749286449087,40.74774622230269,34.08632594181638,52.196549756785345,60.818941308189366,Quebec,0.05794675410108785,2.488301793752596
292.42835809713006,2.6569127293226957,39.64972229407463,33.72292427492725,47.31381014647869,58.46328301673207,New Brunswick,10.116877282478175,4.282811382915761
222.20870171963782,2.8683053328391632,44.99485063276178,34.16092355131368,59.91819819855781,49.428101033512796,Newfoundland and Labrador,0.5807357003723326,4.714207450081288
249.0742240094379,2.739400705716156,46.53590864833628,34.541176615141985,48.53410229713816,53.45992327702127,Newfoundland and Labrador,0.5872000024574138,4.766682372889594
247.71760375556062,2.9909814919844497,47.32674651143896,32.82253913869486,45.891941427278184,44.45527242770624,Prince Edward Island,9.846761741608457,5.514186575300736
233.50925033947644,2.9425540616835746,43.25129980144062,32.517752375350035,49.75320173918128,57.926213401368834,Manitoba,0.06503550475070007,3.1217042280336034
250.59923251985336,2.8350150486322376,43.412710679607805,32.76498858592739,56.316170012315105,54.26520572905754,Quebec,0.05570048059607656,2.3918441667726995
251.20713521112654,3.696898109715364,43.2302101559251,30.193372712962308,48.55420323639846,58.33167818349101,New Brunswick,9.058011813888692,3.8345583345462133
245.5977324124629,2.776393795090917,39.6693221249672,35.49141848840106,,53.80862851714156,Yukon,2.839313479072085,5.146255680818153
218.73065615352448,2.8784592183621025,41.771849180194366,29.91830696896271,48.16399604759536,51.024610765410415,Prince Edward Island,8.975492090688812,5.026275570785736
,3.215157898182298,37.08734945143666,,53.941112118022346,52.672019453232174,British Columbia,,
,2.9734454172447355,32.92132383355776,36.54730339924903,,62.725810424924774,Nova Scotia,25.217639345481828,5.482095509887355
239.09592864559116,2.9886557212462197,41.1841860358678,35.035468026684484,52.16744408676133,61.59621755467568,Yukon,2.802837442134759,5.080142863869249
239.87077800434452,3.0822335392418285,47.762662190945164,32.74388122440725,49.26581936192132,54.85797427193676,Quebec,0.055664598081492316,2.390303329381729
242.7787989028831,3.2467326099474074,38.10000611486784,36.00337238793071,57.74935934743869,,Ontario,1.0801011716379212,4.500421548491339
251.6471067045785,3.092020705066042,42.626073771749255,32.03670652386306,,60.3637099918876,Saskatchewan,23.386795762420032,5.8306805873430765
274.26372454365674,2.7625001072734734,35.57361597105284,35.171179037928795,47.4196241674174,52.66135993970013,Saskatchewan,25.674960697688018,6.401154584903041
256.5341648677098,2.885547872719717,44.18587192651274,32.39941157512919,53.459351019725396,51.731385490663264,Saskatchewan,23.65157044984431,5.896692906673513
263.1913577785754,3.1501800323085587,38.58013362694143,34.096861254972374,50.421626417116684,50.397314662325485,Saskatchewan,24.890708716129833,6.205628748404972
272.3493184907439,2.8993568832418046,46.87561331763119,33.0994584203539,49.467418340342086,53.95313100597511,Quebec,0.05626907931460162,2.4162604646858346
262.2531453229998,3.123070738509726,36.62450558865838,29.857105373357115,55.2936103898441,58.938024007230524,Quebec,0.05075707913470709,2.1795686922550694
239.13744020170455,3.104184744979598,48.44396313649691,31.679516081570693,52.700167119819845,52.39160576171732,Manitoba,0.06335903216314138,3.0412335438307867
245.34777734186932,2.7874574194785042,,32.24060987103227,50.214895465678815,50.275367962796494,Northwest Territories,5.480903678075486,12.477116020089488
249.31117639403567,3.062884029816123,36.858513769721284,33.527578504025044,,,Prince Edward Island,10.058273551207513,5.632633188676207
279.9895954795975,2.928116349287421,36.78366052946813,33.05269188972256,44.41649563830947,57.62935833661004,Prince Edward Island,9.915807566916767,5.552852237473391
221.74179581624702,2.7068602308407703,37.25688185124944,29.548832489870573,50.681402650812515,54.75035166997513,Nunavut,24.821019291491282,11.080812183701465
248.11939754841964,2.81497589345696,46.48381168992196,31.354911824105308,54.90893846058485,44.139081719273676,Yukon,2.5083929459284247,4.5464622144952695
249.1405230858488,2.99906648161067,32.747594575358754,35.54697598031109,36.823452870582216,,Nunavut,29.859459823461314,13.330115992616658
230.45795226506257,2.89167507902024,41.95600018356536,32.410262621452816,37.48969516554414,48.83194694906355,Ontario,0.9723078786435845,4.051282827681602
243.22292532146955,3.0781549535574824,31.89901717362759,30.224856224465075,43.98606782530391,55.958549709119545,New Brunswick,9.067456867339523,3.8385567405070646
,2.8741724226358727,32.76776098154311,35.04793254988347,57.259660859839734,59.04028744683356,Ontario,1.051437976496504,4.380991568735434
271.75781980479763,3.405525948473885,31.93679297732652,32.584327243939455,56.0047285514582,60.62750871990783,Nunavut,27.37083488490914,12.219122716477296
247.55308177494967,2.880571069699772,36.882438838641676,34.80680251680528,55.18683582074762,50.25436523058626,Manitoba,0.06961360503361055,3.3414530416133066
229.77709236175076,3.1816804572368453,34.79723442417552,31.607069883848332,53.918859288277396,60.37975151903843,Saskatchewan,23.073161015209283,5.752486718860396
215.4811998140564,2.8995560073024875,35.3770630058599,31.360010528239815,51.34278063291871,55.64350674014615,Prince Edward Island,9.408003158471944,5.268481768744289
242.61239540135173,3.136441859591417,35.92495615860464,31.223465084733615,56.03158300031953,57.11579439187779,Alberta,16.860671145756154,5.214318669150514
272.4951192395134,2.8990532985978406,39.36226501253049,33.24954656529651,48.9993051953202,,Nova Scotia,22.94218713005459,4.987431984794477
235.52390904893926,3.5403827492019184,36.00551334240933,37.06884658839617,46.83989883787354,47.07417897417551,Manitoba,0.07413769317679234,3.5586092724860325
225.73875094819127,2.8124738241762435,35.67630819955052,32.15619852546843,59.32817834857477,64.57219523629153,Nunavut,27.01120676139348,12.058574447050663
261.79505437072356,2.9498058062246857,51.577191621692634,33.40195651833479,49.38320000448791,63.325188585857205,Nova Scotia,23.047349997651004,5.010293477750219
247.6036571806395,3.1440501244710473,37.53317352367754,37.12074268152066,52.953514655017955,45.37285909208328,Alberta,20.04520104802116,6.199164027813951
255.49993036960407,2.789744584361504,29.813755610059523,33.10024215707321,57.53287269882523,59.233529951111265,New Brunswick,9.930072647121962,4.203730753948298
299.2401295032476,3.19478228596427,44.54387081434966,30.840428156162616,48.30605600372588,52.73032246060944,Saskatchewan,22.51351255399871,5.612957924421596
273.15164932350945,3.5127731832724773,37.98136572720284,32.85151038050855,53.66613758887239,60.123681182918595,Yukon,2.6281208304406842,4.763469005173739
236.17242366217818,2.798649546907017,,33.49781565410402,47.63428651223577,47.303688504573834,Ontario,1.0049344696231206,4.187226956763003
231.035519889839,3.033925315287418,35.18848343723858,30.928890667607305,50.94216978161564,54.090715781868305,Manitoba,0.061857781335214614,2.9691735040903016
216.26774134785288,3.0316786833501106,42.802331367270604,32.121140259636604,58.019921271282875,57.43522777623317,Alberta,17.345415740203766,5.364230423359313
247.3274472439519,2.7517887670539056,41.465167901646176,31.4058120394819,,46.055041972916136,Nunavut,26.380882113164795,11.777179514805713
267.98716249874764,2.813696239137986,37.10627852803263,37.160004007468224,51.32042793431793,48.23419466282313,Nova Scotia,25.640402765153073,5.574000601120233
219.10121029517524,2.528279557035327,41.25509559254249,30.377838053657904,47.31600512210694,53.32061307153839,Nova Scotia,20.960708257023953,4.556675708048686
266.4630433844449,2.9692817173313655,41.09006796886207,31.764357213161016,56.4482247979881,48.70674668628707,Newfoundland and Labrador,0.5399940726237373,4.383481295416221
262.78590883484435,3.0369936080641193,,29.93949190211476,58.36132792976986,54.5087478395139,New Brunswick,8.981847570634427,3.8023154715685745
257.1519844755942,3.053157386612624,35.254009817393346,31.457333076467506,52.03056786935276,53.940387851308294,Northwest Territories,5.347746622999477,12.173987900592925
238.58446093571243,3.1510877589867627,43.88874803720214,32.49395223884397,47.36458393209688,57.40628456922197,Quebec,0.05523971880603474,2.3720585134356096
252.51346944432163,3.2257058667290113,35.58360938044155,34.252463953490846,44.69707457456059,57.88025106723409,Nova Scotia,23.63420012790868,5.137869593023627
263.58530790582887,2.982167920137753,40.25621358941355,34.56960252420296,46.479602707279675,52.30605898836524,New Brunswick,10.370880757260888,4.390339520573776
260.1540830752226,2.942508947983192,38.17845017401911,32.02011991800963,45.213035538817834,59.362715347173214,Prince Edward Island,9.606035975402888,5.379380146225618
252.3344537518614,3.122000957951041,40.259465100535245,33.78942806569038,53.485784982730266,48.970263594034535,Nova Scotia,23.31470536532636,5.0684142098535565
253.3257605321614,3.409081282320046,46.2858374342851,28.874640582181538,39.96053218421086,50.19137265016538,Quebec,0.04908688898970861,2.1078487624992523
271.3050189570597,2.681870538346473,40.640329015870336,33.426429138017475,49.93033424609587,42.50817647425368,Quebec,0.056824929534629705,2.4401293270752755
236.76279746071495,2.7335894716917988,44.80164676227633,31.90755884775417,48.12421266423323,53.98902729585252,Newfoundland and Labrador,0.5424285004118209,4.4032431209900755
